symbol,universe_name,start_date,end_date,source_type,source_url,confidence
TTEK,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
TXT,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
UAL,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
UBER,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
UFPI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
ULS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
UNF,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
UNP,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
UPS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
UPWK,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
URI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
VICR,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
VLTO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
VMI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
VRRM,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
VRSK,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
VRT,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
VSEC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
VSTS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
WAB,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
WCC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
WERN,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
WM,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
WMS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
WOR,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
WSC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
WSO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
WTS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
WWD,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
XPO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
XYL,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
ZWS,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
